entry,name,namespace,body_addresses,parameter_count,return_type
21126690,"seek","tDMAIterator",3,3,"void"
211266a0,"seek","tDMAIterator",3,3,"void"
211266b0,"operator+=","tDMAIterator",3,2,"void"
211266c0,"operator-=","tDMAIterator",3,2,"void"
211266d0,"snapshot","tDMAIterator",24,2,"/Demangler/u64
pack(disabled)
Structure u64 {
}
Length: 0 Alignment: 1
"
211266f0,"snapshot","tDMAIterator",83,1,"/Demangler/u64
pack(disabled)
Structure u64 {
}
Length: 0 Alignment: 1
"
21126750,"read","tDMAIterator",8,3,"long"
21126760,"read","tDMAIterator",8,3,"long"
21126770,"read","tDMAIterator",8,3,"long"
21126780,"read","tDMAIterator",8,3,"long"
21126790,"readBlock","tDMAIterator",8,5,"long"
211267a0,"readViaCallback","tDMAIterator",8,6,"long"
211267b0,"write","tDMAIterator",8,3,"long"
211267c0,"write","tDMAIterator",8,3,"long"
211267d0,"write","tDMAIterator",8,3,"long"
211267e0,"write","tDMAIterator",8,3,"long"
211267f0,"writeBlock","tDMAIterator",8,5,"long"
21126800,"writeViaCallback","tDMAIterator",8,6,"long"
21126810,"readObliviously","tDMAIterator",3,2,"void"
21126820,"readObliviously","tDMAIterator",3,2,"void"
21126830,"readObliviously","tDMAIterator",3,2,"void"
21126840,"readObliviously","tDMAIterator",3,2,"void"
21126850,"readBlockObliviously","tDMAIterator",3,3,"void"
21126860,"readViaCallbackObliviously","tDMAIterator",3,4,"void"
21126870,"writeObliviously","tDMAIterator",3,2,"void"
21126880,"writeObliviously","tDMAIterator",3,2,"void"
21126890,"writeObliviously","tDMAIterator",3,2,"void"
211268a0,"writeObliviously","tDMAIterator",3,2,"void"
211268b0,"writeBlockObliviously","tDMAIterator",3,3,"void"
211268c0,"writeViaCallbackObliviously","tDMAIterator",3,4,"void"
211268d0,"getDMASnapshotCallback","tDMAIterator",4,1,"_func_u64_void_ptr *"
211268e0,"getDMASnapshotCallbackReservedPtr","tDMAIterator",4,1,"void *"
211268f0,"tDMAIterator","tDMAIterator",57,7,"undefined"
21126930,"~tDMAIterator","tDMAIterator",11,1,"void"
21126940,"FUN_21126940","Global",31,0,"undefined"
21126960,"~tIterator","tIterator",60,1,"void"
211269a0,"seek","tIterator",16,2,"void"
211269b0,"seek","tIterator",318,3,"void"
21126b10,"seek","tIterator",156,3,"void"
21126bb0,"operator+=","tIterator",65,2,"void"
21126c00,"operator-=","tIterator",65,2,"void"
21126c50,"snapshot","tIterator",96,2,"/Demangler/u64
pack(disabled)
Structure u64 {
}
Length: 0 Alignment: 1
"
21126cb0,"snapshot","tIterator",50,1,"/Demangler/u64
pack(disabled)
Structure u64 {
}
Length: 0 Alignment: 1
"
21126cf0,"read","tIterator",20,3,"long"
21126d10,"read","tIterator",20,3,"long"
21126d30,"read","tIterator",20,3,"long"
21126d50,"read","tIterator",20,3,"long"
21126d70,"readBlock","tIterator",28,5,"long"
21126d90,"write","tIterator",20,3,"long"
21126db0,"write","tIterator",20,3,"long"
21126dd0,"write","tIterator",20,3,"long"
21126df0,"write","tIterator",20,3,"long"
21126e10,"writeBlock","tIterator",28,5,"long"
21126e30,"readViaCallback","tIterator",491,6,"long"
21127020,"writeViaCallback","tIterator",491,6,"long"
21127210,"readObliviously","tIterator",70,2,"void"
21127260,"readObliviously","tIterator",70,2,"void"
211272b0,"readObliviously","tIterator",70,2,"void"
21127300,"readObliviously","tIterator",70,2,"void"
21127350,"readBlockObliviously","tIterator",20,3,"void"
21127370,"writeObliviously","tIterator",70,2,"void"
211273c0,"writeObliviously","tIterator",70,2,"void"
21127410,"writeObliviously","tIterator",70,2,"void"
21127460,"writeObliviously","tIterator",70,2,"void"
211274b0,"writeBlockObliviously","tIterator",20,3,"void"
211274d0,"readViaCallbackObliviously","tIterator",127,4,"void"
21127550,"writeViaCallbackObliviously","tIterator",127,4,"void"
211275d0,"FUN_211275d0","Global",252,0,"undefined"
211276d0,"FUN_211276d0","Global",311,0,"undefined"
21127810,"FUN_21127810","Global",516,0,"undefined"
21127a20,"FUN_21127a20","Global",215,0,"undefined"
21127b00,"FUN_21127b00","Global",316,0,"undefined"
21127c40,"FUN_21127c40","Global",50,0,"undefined"
21127c80,"FUN_21127c80","Global",33,0,"undefined"
21127cb0,"FUN_21127cb0","Global",14,0,"undefined"
21127cc0,"operator-","Global",73,2,"long"
21127d10,"operator-","Global",65,2,"long"
21127d60,"operator-","Global",65,2,"long"
21127db0,"FUN_21127db0","Global",31,0,"undefined"
21127dd0,"FUN_21127dd0","Global",82,0,"undefined"
21127e30,"seek","tSequenceIterator",16,2,"void"
21127e40,"seek","tSequenceIterator",107,3,"void"
21127eb0,"seek","tSequenceIterator",34,3,"void"
21127ee0,"operator+=","tSequenceIterator",126,2,"void"
21127f60,"operator-=","tSequenceIterator",123,2,"void"
21127fe0,"FUN_21127fe0","Global",453,0,"undefined"
211281b0,"FUN_211281b0","Global",46,0,"undefined"
211281e0,"FUN_211281e0","Global",55,0,"undefined"
21128220,"FUN_21128220","Global",31,0,"undefined"
21128240,"read","tScaleIterator",164,3,"long"
211282f0,"write","tScaleIterator",138,3,"long"
21128380,"readBlock","tScaleIterator",71,5,"long"
211283d0,"writeBlock","tScaleIterator",71,5,"long"
21128420,"read","tScaleIterator",8,3,"long"
21128430,"read","tScaleIterator",8,3,"long"
21128440,"read","tScaleIterator",8,3,"long"
21128450,"read","tScaleIterator",8,3,"long"
21128460,"readBlock","tScaleIterator",8,5,"long"
21128470,"readViaCallback","tScaleIterator",8,6,"long"
21128480,"write","tScaleIterator",8,3,"long"
21128490,"write","tScaleIterator",8,3,"long"
211284a0,"write","tScaleIterator",8,3,"long"
211284b0,"write","tScaleIterator",8,3,"long"
211284c0,"writeBlock","tScaleIterator",8,5,"long"
211284d0,"writeViaCallback","tScaleIterator",8,6,"long"
211284e0,"readObliviously","tScaleIterator",3,2,"void"
211284f0,"readObliviously","tScaleIterator",3,2,"void"
21128500,"readObliviously","tScaleIterator",3,2,"void"
21128510,"readObliviously","tScaleIterator",3,2,"void"
21128520,"readBlockObliviously","tScaleIterator",3,3,"void"
21128530,"readViaCallbackObliviously","tScaleIterator",3,4,"void"
21128540,"writeObliviously","tScaleIterator",3,2,"void"
21128550,"writeObliviously","tScaleIterator",3,2,"void"
21128560,"writeObliviously","tScaleIterator",3,2,"void"
21128570,"writeObliviously","tScaleIterator",3,2,"void"
21128580,"writeBlockObliviously","tScaleIterator",3,3,"void"
21128590,"writeViaCallbackObliviously","tScaleIterator",3,4,"void"
211285a0,"FUN_211285a0","Global",130,0,"undefined"
21128630,"FUN_21128630","Global",28,0,"undefined"
21128650,"FUN_21128650","Global",31,0,"undefined"
21128670,"tMsgIterator","tMsgIterator",48,6,"undefined"
211286a0,"~tMsgIterator","tMsgIterator",11,1,"void"
211286b0,"_burst","tMsgIterator",46,4,"void"
211286e0,"_burst","tMsgIterator",50,5,"void"
21128720,"FUN_21128720","Global",1,0,"undefined"
21128730,"FUN_21128730","Global",56,0,"undefined"
21128770,"FUN_21128770","Global",11,0,"undefined"
21128780,"FUN_21128780","Global",31,0,"undefined"
211287a0,"FUN_211287a0","Global",31,0,"undefined"
211287c0,"FUN_211287c0","Global",143,0,"undefined"
21128850,"FUN_21128850","Global",518,0,"undefined"
21128a60,"FUN_21128a60","Global",116,0,"undefined"
21128ae0,"FUN_21128ae0","Global",3206,0,"undefined"
211297d0,"FUN_211297d0","Global",239,0,"undefined"
211298c0,"FUN_211298c0","Global",340,0,"undefined"
21129a20,"FUN_21129a20","Global",66,0,"undefined"
21129a70,"FUN_21129a70","Global",76,0,"undefined"
21129ac0,"FUN_21129ac0","Global",64,0,"undefined"
21129b00,"FUN_21129b00","Global",519,0,"undefined"
21129d10,"FUN_21129d10","Global",193,0,"undefined"
21129de0,"FUN_21129de0","Global",549,0,"undefined"
2112a010,"FUN_2112a010","Global",68,0,"undefined"
2112a060,"FUN_2112a060","Global",354,0,"undefined"
2112a1d0,"FUN_2112a1d0","Global",64,0,"undefined"
2112a210,"FUN_2112a210","Global",211,0,"undefined"
2112a2f0,"FUN_2112a2f0","Global",68,0,"undefined"
2112a340,"FUN_2112a340","Global",72,0,"undefined"
2112a390,"FUN_2112a390","Global",60,0,"undefined"
2112a3d0,"FUN_2112a3d0","Global",148,0,"undefined"
2112a470,"FUN_2112a470","Global",39,0,"undefined"
2112a4a0,"FUN_2112a4a0","Global",52,0,"undefined"
2112a4e0,"FUN_2112a4e0","Global",107,0,"undefined"
2112a550,"FUN_2112a550","Global",80,0,"undefined"
2112a5a0,"FUN_2112a5a0","Global",68,0,"undefined"
2112a5f0,"FUN_2112a5f0","Global",98,0,"undefined"
2112a660,"FUN_2112a660","Global",207,0,"undefined"
2112a730,"FUN_2112a730","Global",85,0,"undefined"
2112a790,"FUN_2112a790","Global",28,0,"undefined"
2112a7b0,"FUN_2112a7b0","Global",26,0,"undefined"
2112a7f0,"FUN_2112a7f0","Global",130,0,"undefined"
2112a890,"FUN_2112a890","Global",152,0,"undefined"
2112a950,"FUN_2112a950","Global",193,0,"undefined"
2112aa20,"FUN_2112aa20","Global",318,0,"undefined"
2112ab80,"FUN_2112ab80","Global",165,0,"undefined"
2112ac40,"FUN_2112ac40","Global",390,0,"undefined"
2112ade0,"FUN_2112ade0","Global",1839,0,"undefined"
2112b620,"FUN_2112b620","Global",885,0,"undefined"
2112ba50,"FUN_2112ba50","Global",407,0,"undefined"
2112bc00,"FUN_2112bc00","Global",267,0,"undefined"
2112bd30,"FUN_2112bd30","Global",140,0,"undefined"
2112bdc0,"FUN_2112bdc0","Global",638,0,"undefined"
2112c070,"FUN_2112c070","Global",618,0,"undefined"
2112c2e0,"FUN_2112c2e0","Global",144,0,"undefined"
2112c370,"FUN_2112c370","Global",1264,0,"undefined"
2112c910,"FUN_2112c910","Global",144,0,"undefined"
2112c9a0,"FUN_2112c9a0","Global",1230,0,"undefined"
2112cec0,"FUN_2112cec0","Global",422,0,"undefined"
2112d070,"FUN_2112d070","Global",568,0,"undefined"
2112d2d0,"FUN_2112d2d0","Global",131,0,"undefined"
2112d360,"FUN_2112d360","Global",625,0,"undefined"
2112d660,"FUN_2112d660","Global",98,0,"undefined"
2112d730,"FUN_2112d730","Global",89,0,"undefined"
2112d800,"FUN_2112d800","Global",29,0,"undefined"
2112d820,"FUN_2112d820","Global",29,0,"undefined"
2112d840,"FUN_2112d840","Global",553,0,"undefined"
2112da70,"FUN_2112da70","Global",399,0,"undefined"
2112dc10,"FUN_2112dc10","Global",53,0,"undefined"
2112dc60,"FUN_2112dc60","Global",207,0,"undefined"
2112dd30,"FUN_2112dd30","Global",88,0,"undefined"
2112dd90,"FUN_2112dd90","Global",243,0,"undefined"
2112de90,"FUN_2112de90","Global",165,0,"undefined"
2112df40,"FUN_2112df40","Global",124,0,"undefined"
2112dfc0,"FUN_2112dfc0","Global",174,0,"undefined"
2112e070,"FUN_2112e070","Global",71,0,"undefined"
2112e0c0,"FUN_2112e0c0","Global",44,0,"undefined"
2112e0f0,"FUN_2112e0f0","Global",26,0,"undefined"
2112e110,"FUN_2112e110","Global",65,0,"undefined"
2112e160,"FUN_2112e160","Global",110,0,"undefined"
2112e1d0,"FUN_2112e1d0","Global",83,0,"undefined"
2112e230,"FUN_2112e230","Global",490,0,"undefined"
2112e420,"FUN_2112e420","Global",434,0,"undefined"
2112e5f0,"FUN_2112e5f0","Global",458,0,"undefined"
2112e7d0,"FUN_2112e7d0","Global",1529,0,"undefined"
2112ede0,"FUN_2112ede0","Global",261,0,"undefined"
2112eef0,"FUN_2112eef0","Global",170,0,"undefined"
2112efa0,"operator_new","daqDevice",51,1,"void *"
2112efe0,"operator_delete","daqDevice",23,1,"void"
2112f000,"daqDevice","daqDevice",129,4,"undefined"
2112f090,"daqDevice","daqDevice",1031,3,"undefined"
2112f4a0,"FUN_2112f4a0","Global",22,0,"undefined"
2112f4c0,"~daqDevice","daqDevice",127,1,"void"
2112f540,"A2000_Calibrate_TheVirtualThing","daqDevice",7,6,"short"
2112f550,"A2000_Config_TheVirtualThing","daqDevice",7,5,"short"
2112f560,"A2150_Calibrate_TheVirtualThing","daqDevice",7,4,"short"
2112f570,"AI_Change_Parameter_TheVirtualThing","daqDevice",7,5,"short"
2112f580,"AI_Check_TheVirtualThing","daqDevice",7,4,"short"
2112f590,"AI_Clear_TheVirtualThing","daqDevice",7,2,"short"
2112f5a0,"AI_Configure_TheVirtualThing","daqDevice",7,7,"short"
2112f5b0,"AI_Mux_Config_TheVirtualThing","daqDevice",7,3,"short"
2112f5c0,"AI_Read_TheVirtualThing","daqDevice",7,5,"short"
2112f5d0,"AI_Read32_TheVirtualThing","daqDevice",7,5,"short"
2112f5e0,"AI_Read_Scan_TheVirtualThing","daqDevice",7,3,"short"
2112f5f0,"AI_Setup_TheVirtualThing","daqDevice",7,4,"short"
2112f600,"AI_VRead_TheVirtualThing","daqDevice",7,5,"short"
2112f610,"AI_VRead_Scan_TheVirtualThing","daqDevice",7,3,"short"
2112f620,"AI_VScale_TheVirtualThing","daqDevice",7,8,"short"
2112f630,"Align_DMA_Buffer_TheVirtualThing","daqDevice",7,7,"short"
2112f640,"AO_Calibrate_TheVirtualThing","daqDevice",7,4,"short"
2112f650,"AO_Configure_TheVirtualThing","daqDevice",7,7,"short"
2112f660,"AO_Change_Parameter_TheVirtualThing","daqDevice",7,5,"short"
2112f670,"AO_Update_TheVirtualThing","daqDevice",7,2,"short"
2112f680,"AO_VWrite_TheVirtualThing","daqDevice",7,4,"short"
2112f690,"AO_Write_TheVirtualThing","daqDevice",7,4,"short"
2112f6a0,"Calibrate_E_Series_TheVirtualThing","daqDevice",7,5,"short"
2112f6b0,"Calibrate_59xx_TheVirtualThing","daqDevice",7,4,"short"
2112f6c0,"Calibrate_DSA_TheVirtualThing","daqDevice",7,4,"short"
2112f6d0,"Calibrate_TIO_TheVirtualThing","daqDevice",7,5,"short"
2112f6e0,"Tio_Combine_Signals_TheVirtualThing","daqDevice",7,4,"short"
2112f6f0,"Config_Alarm_Deadband_TheVirtualThing","daqDevice",7,10,"short"
2112f700,"Config_ATrig_Event_Message_TheVirtualThing","daqDevice",7,13,"short"
2112f710,"LV_Config_ATrig_Event_Message_TheVirtualThing","daqDevice",7,10,"short"
2112f720,"Config_DAQ_Event_Message_TheVirtualThing","daqDevice",7,13,"short"
2112f730,"LV_Config_DAQ_Event_Message_TheVirtualThing","daqDevice",7,10,"short"
2112f740,"Configure_HW_Analog_Trigger_TheVirtualThing","daqDevice",7,7,"short"
2112f750,"CTR_Config_TheVirtualThing","daqDevice",7,7,"short"
2112f760,"CTR_EvCount_TheVirtualThing","daqDevice",7,5,"short"
2112f770,"CTR_EvRead_TheVirtualThing","daqDevice",7,5,"short"
2112f780,"CTR_FOUT_Config_TheVirtualThing","daqDevice",7,6,"short"
2112f790,"CTR_Period_TheVirtualThing","daqDevice",7,4,"short"
2112f7a0,"CTR_Pulse_TheVirtualThing","daqDevice",7,6,"short"
2112f7b0,"CTR_Reset_TheVirtualThing","daqDevice",7,4,"short"
2112f7c0,"CTR_Restart_TheVirtualThing","daqDevice",7,3,"short"
2112f7d0,"CTR_Simul_Op_TheVirtualThing","daqDevice",7,5,"short"
2112f7e0,"CTR_Square_TheVirtualThing","daqDevice",7,6,"short"
2112f7f0,"CTR_State_TheVirtualThing","daqDevice",7,4,"short"
2112f800,"CTR_Stop_TheVirtualThing","daqDevice",7,3,"short"
2112f810,"DAQ_Check_TheVirtualThing","daqDevice",7,4,"short"
2112f820,"DAQ_Check96_TheVirtualThing","daqDevice",7,5,"short"
2112f830,"DAQ_Clear_TheVirtualThing","daqDevice",7,2,"short"
2112f840,"DAQ_Config_TheVirtualThing","daqDevice",7,4,"short"
2112f850,"DAQ_DB_Config_TheVirtualThing","daqDevice",7,3,"short"
2112f860,"DAQ_DB_HalfReady_TheVirtualThing","daqDevice",7,4,"short"
2112f870,"DAQ_DB_StrTransfer_TheVirtualThing","daqDevice",7,5,"short"
2112f880,"DAQ_DB_Transfer_TheVirtualThing","daqDevice",7,5,"short"
2112f890,"DAQ_Monitor_TheVirtualThing","daqDevice",7,8,"short"
2112f8a0,"DAQ_Op_TheVirtualThing","daqDevice",7,7,"short"
2112f8b0,"DAQ_Set_Clock_TheVirtualThing","daqDevice",7,6,"short"
2112f8c0,"DAQ_Start_TheVirtualThing","daqDevice",7,8,"short"
2112f8d0,"DAQ_StopTrigger_Config_TheVirtualThing","daqDevice",7,4,"short"
2112f8e0,"DAQ_to_Disk_TheVirtualThing","daqDevice",7,8,"short"
2112f8f0,"DAQ_VScale_TheVirtualThing","daqDevice",7,9,"short"
2112f900,"DIG_Block_Check_TheVirtualThing","daqDevice",7,4,"short"
2112f910,"DIG_Block_Clear_TheVirtualThing","daqDevice",7,3,"short"
2112f920,"DIG_Block_In_TheVirtualThing","daqDevice",7,5,"short"
2112f930,"DIG_Block_Out_TheVirtualThing","daqDevice",7,5,"short"
2112f940,"DIG_Block_PG_Config_TheVirtualThing","daqDevice",7,8,"short"
2112f950,"DIG_Change_Message_Config_TheVirtualThing","daqDevice",7,8,"short"
2112f960,"DIG_Change_Message_Control_TheVirtualThing","daqDevice",7,3,"short"
2112f970,"DIG_DB_Config_TheVirtualThing","daqDevice",7,6,"short"
2112f980,"DIG_DB_HalfReady_TheVirtualThing","daqDevice",7,4,"short"
2112f990,"DIG_DB_StrTransfer_TheVirtualThing","daqDevice",7,5,"short"
2112f9a0,"DIG_DB_Transfer_TheVirtualThing","daqDevice",7,5,"short"
2112f9b0,"DIG_Filter_Config_TheVirtualThing","daqDevice",7,5,"short"
2112f9c0,"DIG_Grp_Config_TheVirtualThing","daqDevice",7,6,"short"
2112f9d0,"DIG_Grp_Mode_TheVirtualThing","daqDevice",7,8,"short"
2112f9e0,"DIG_Grp_Status_TheVirtualThing","daqDevice",7,4,"short"
2112f9f0,"DIG_In_Grp_TheVirtualThing","daqDevice",7,4,"short"
2112fa00,"DIG_In_Line_TheVirtualThing","daqDevice",7,5,"short"
2112fa10,"Query_Optimizations_GFS_TheVirtualThing","daqDevice",7,2,"short"
2112fa20,"DIG_In_Port_GFS_TheVirtualThing","daqDevice",7,4,"short"
2112fa30,"DIG_In_Port_TheVirtualThing","daqDevice",7,4,"short"
2112fa40,"DIG_In_Prt_TheVirtualThing","daqDevice",51,4,"short"
2112fa80,"DIG_Line_Config_TheVirtualThing","daqDevice",7,5,"short"
2112fa90,"DIG_Out_Grp_TheVirtualThing","daqDevice",7,4,"short"
2112faa0,"DIG_Out_Line_TheVirtualThing","daqDevice",7,5,"short"
2112fab0,"DIG_Out_Port_GFS_TheVirtualThing","daqDevice",7,4,"short"
2112fac0,"DIG_Out_Port_TheVirtualThing","daqDevice",7,4,"short"
2112fad0,"DIG_Out_Prt_TheVirtualThing","daqDevice",40,4,"short"
2112fb00,"DIG_Prt_Config_TheVirtualThing","daqDevice",7,5,"short"
2112fb10,"DIG_Prt_Status_TheVirtualThing","daqDevice",7,4,"short"
2112fb20,"DIG_SCAN_Setup_TheVirtualThing","daqDevice",7,6,"short"
2112fb30,"DIG_Trigger_Config_TheVirtualThing","daqDevice",7,10,"short"
2112fb40,"DSP2200_Calibrate_TheVirtualThing","daqDevice",7,4,"short"
2112fb50,"DSP2200_Config_TheVirtualThing","daqDevice",7,5,"short"
2112fb60,"Get_DAQ_Device_Info_TheVirtualThing","daqDevice",1383,4,"short"
211300e0,"isThisDeviceFromFamily_TheVirtualThing","daqDevice",57,3,"ulong"
21130120,"GPCTR_Change_Parameter_TheVirtualThing","daqDevice",7,5,"short"
21130130,"GPCTR_Config_Buffer_TheVirtualThing","daqDevice",7,6,"short"
21130140,"GPCTR_Control_TheVirtualThing","daqDevice",7,4,"short"
21130150,"GPCTR_Read_Buffer_TheVirtualThing","daqDevice",7,9,"short"
21130160,"Line_Change_Attribute_TheVirtualThing","daqDevice",7,5,"short"
21130170,"GPCTR_Set_Application_TheVirtualThing","daqDevice",7,4,"short"
21130180,"GPCTR_Watch_TheVirtualThing","daqDevice",7,5,"short"
21130190,"ICTR_Read_TheVirtualThing","daqDevice",7,4,"short"
211301a0,"ICTR_Reset_TheVirtualThing","daqDevice",7,4,"short"
211301b0,"ICTR_Setup_TheVirtualThing","daqDevice",7,6,"short"
211301c0,"Lab_ISCAN_Check_TheVirtualThing","daqDevice",7,5,"short"
211301d0,"Lab_ISCAN_Op_TheVirtualThing","daqDevice",7,9,"short"
211301e0,"Lab_ISCAN_Start_TheVirtualThing","daqDevice",7,9,"short"
211301f0,"Lab_ISCAN_to_Disk_TheVirtualThing","daqDevice",7,9,"short"
21130200,"LV_DIO_Change_Message_Config_TheVirtualThing","daqDevice",7,9,"short"
21130210,"LV_DIO_Change_Message_Control_TheVirtualThing","daqDevice",7,4,"short"
21130220,"LPM16_Calibrate_TheVirtualThing","daqDevice",7,2,"short"
21130230,"MAI_Arm_TheVirtualThing","daqDevice",7,3,"short"
21130240,"MAI_Clear_TheVirtualThing","daqDevice",7,2,"short"
21130250,"MAI_Coupling_TheVirtualThing","daqDevice",7,4,"short"
21130260,"MAI_Read_TheVirtualThing","daqDevice",7,3,"short"
21130270,"MAI_Scale_TheVirtualThing","daqDevice",7,5,"short"
21130280,"MAI_Setup_TheVirtualThing","daqDevice",7,8,"short"
21130290,"Master_Slave_Config_TheVirtualThing","daqDevice",7,4,"short"
211302a0,"MDAQ_Check_TheVirtualThing","daqDevice",7,6,"short"
211302b0,"MDAQ_Clear_TheVirtualThing","daqDevice",7,2,"short"
211302c0,"MDAQ_Get_TheVirtualThing","daqDevice",7,13,"short"
211302d0,"MDAQ_ScanRate_TheVirtualThing","daqDevice",7,4,"short"
211302e0,"MDAQ_Setup_TheVirtualThing","daqDevice",7,7,"short"
211302f0,"MDAQ_Start_TheVirtualThing","daqDevice",7,3,"short"
21130300,"MDAQ_Stop_TheVirtualThing","daqDevice",7,2,"short"
21130310,"MDAQ_StrGet_TheVirtualThing","daqDevice",7,13,"short"
21130320,"MDAQ_Trig_Delay_TheVirtualThing","daqDevice",7,4,"short"
21130330,"MDAQ_Trig_Select_TheVirtualThing","daqDevice",7,8,"short"
21130340,"MIO_Calibrate_TheVirtualThing","daqDevice",7,10,"short"
21130350,"MIO_Config_TheVirtualThing","daqDevice",7,4,"short"
21130360,"REG_Level_Read_TheVirtualThing","daqDevice",7,4,"short"
21130370,"REG_Level_Write_TheVirtualThing","daqDevice",7,6,"short"
21130380,"RTSI_Clear_TheVirtualThing","daqDevice",7,2,"short"
21130390,"RTSI_Clock_TheVirtualThing","daqDevice",7,4,"short"
211303a0,"RTSI_Conn_TheVirtualThing","daqDevice",7,5,"short"
211303b0,"RTSI_DisConn_TheVirtualThing","daqDevice",7,4,"short"
211303c0,"SCXI_MuxCtr_Setup_TheVirtualThing","daqDevice",7,5,"short"
211303d0,"SCXI_AutoDetect_TheVirtualThing","daqDevice",7,11,"short"
211303e0,"SCXI_TestChassis_TheVirtualThing","daqDevice",7,5,"short"
211303f0,"SC_2040_Config_TheVirtualThing","daqDevice",7,4,"short"
21130400,"SCAN_Op_TheVirtualThing","daqDevice",7,9,"short"
21130410,"SCAN_Sequence_Retrieve_TheVirtualThing","daqDevice",7,4,"short"
21130420,"SCAN_Sequence_Setup_TheVirtualThing","daqDevice",7,8,"short"
21130430,"SCAN_Setup_TheVirtualThing","daqDevice",7,5,"short"
21130440,"SCAN_Start_TheVirtualThing","daqDevice",7,8,"short"
21130450,"SCAN_to_Disk_TheVirtualThing","daqDevice",7,10,"short"
21130460,"Calibrate_1200_TheVirtualThing","daqDevice",7,11,"short"
21130470,"Select_Signal_TheVirtualThing","daqDevice",7,5,"short"
21130480,"Tio_Select_Signal_TheVirtualThing","daqDevice",7,5,"short"
21130490,"Set_DAQ_Device_Info_TheVirtualThing","daqDevice",330,4,"short"
211305e0,"Timeout_Config_TheVirtualThing","daqDevice",7,3,"short"
211305f0,"Trigger_Window_Config_TheVirtualThing","daqDevice",7,4,"short"
21130600,"WFM_Chan_Control_TheVirtualThing","daqDevice",7,4,"short"
21130610,"WFM_Check_TheVirtualThing","daqDevice",7,6,"short"
21130620,"WFM_ClockRate_TheVirtualThing","daqDevice",7,7,"short"
21130630,"WFM_DB_Config_TheVirtualThing","daqDevice",7,7,"short"
21130640,"WFM_DB_HalfReady_TheVirtualThing","daqDevice",7,5,"short"
21130650,"WFM_DB_Transfer_TheVirtualThing","daqDevice",7,6,"short"
21130660,"WFM_DB_StrTransfer_TheVirtualThing","daqDevice",7,6,"short"
21130670,"WFM_from_Disk_TheVirtualThing","daqDevice",7,9,"short"
21130680,"WFM_Group_Control_TheVirtualThing","daqDevice",7,4,"short"
21130690,"WFM_Group_Setup_TheVirtualThing","daqDevice",7,5,"short"
211306a0,"WFM_Load_TheVirtualThing","daqDevice",7,8,"short"
211306b0,"WFM_Op_TheVirtualThing","daqDevice",7,8,"short"
211306c0,"WFM_Scale_TheVirtualThing","daqDevice",7,7,"short"
211306d0,"WFM_Set_Clock_TheVirtualThing","daqDevice",7,7,"short"
211306e0,"Get_DA_Brds_Info_TheVirtualThing","daqDevice",7,10,"short"
211306f0,"AO_VScale_TheVirtualThing","daqDevice",7,5,"short"
21130700,"Init_DA_Brds2_TheVirtualThing","daqDevice",7,4,"short"
21130710,"createAddressSpace_TheVirtualThing","daqDevice",36,6,"long"
21130740,"destroyAddressSpace_TheVirtualThing","daqDevice",20,3,"long"
21130760,"readAndWriteDevice_TheVirtualThing","daqDevice",23,3,"long"
21130780,"readDevice_TheVirtualThing","daqDevice",42,8,"long"
211307b0,"writeDevice_TheVirtualThing","daqDevice",45,9,"long"
211307e0,"NIScope_Open_TheVirtualThing","daqDevice",8,2,"long"
211307f0,"NIScope_Close_TheVirtualThing","daqDevice",8,2,"long"
21130800,"NIScope_Reset_TheVirtualThing","daqDevice",8,2,"long"
21130810,"NIScope_AutoSetup_TheVirtualThing","daqDevice",8,2,"long"
21130820,"NIScope_InitiateAcquisition_TheVirtualThing","daqDevice",8,2,"long"
21130830,"NIScope_Abort_TheVirtualThing","daqDevice",8,2,"long"
21130840,"NIScope_FetchWaveform_TheVirtualThing","daqDevice",8,8,"long"
21130850,"NIScope_AcquisitionStatus_TheVirtualThing","daqDevice",8,3,"long"
21130860,"NIScope_SendSWTrigger_TheVirtualThing","daqDevice",8,2,"long"
21130870,"NIScope_ActualRecordLength_TheVirtualThing","daqDevice",8,3,"long"
21130880,"NIScope_MultiBuffFetchWaveform_TheVirtualThing","daqDevice",8,10,"long"
21130890,"NIScope_MultiBuffFetchBinary8Waveform_TheVirtualThing","daqDevice",8,12,"long"
211308a0,"NIScope_MultiBuffFetchBinary16Waveform_TheVirtualThing","daqDevice",8,12,"long"
211308b0,"NIScope_MultiBuffFetchBinary32Waveform_TheVirtualThing","daqDevice",8,12,"long"
211308c0,"NIScope_FetchBinary8Waveform_TheVirtualThing","daqDevice",8,11,"long"
211308d0,"NIScope_FetchBinary16Waveform_TheVirtualThing","daqDevice",8,11,"long"
211308e0,"NIScope_FetchBinary32Waveform_TheVirtualThing","daqDevice",8,11,"long"
211308f0,"NIScope_FetchWaveformFromOffset_TheVirtualThing","daqDevice",8,9,"long"
21130900,"NIScope_MultiBuffFetchMinMaxWaveform_TheVirtualThing","daqDevice",8,11,"long"
21130910,"NIScope_FetchMinMaxWaveform_TheVirtualThing","daqDevice",8,9,"long"
21130920,"NIScope_Calibrate_TheVirtualThing","daqDevice",8,5,"long"
21130930,"NIScope_ProbeCompensationSignalStart_TheVirtualThing","daqDevice",8,2,"long"
21130940,"NIScope_ProbeCompensationSignalStop_TheVirtualThing","daqDevice",8,2,"long"
