from_addr,to_addr,ref_type,source_type,is_primary
CODE:abfc,CODE:ac09,CONDITIONAL_JUMP,DEFAULT,1
CODE:ac02,EXTMEM:8ae0,WRITE,ANALYSIS,1
CODE:ac06,EXTMEM:8ae1,WRITE,ANALYSIS,1
CODE:ac07,CODE:ac5e,UNCONDITIONAL_CALL,DEFAULT,1
CODE:ac14,EXTMEM:8048,READ,ANALYSIS,1
CODE:ac17,EXTMEM:8049,READ,ANALYSIS,1
CODE:ac1a,EXTMEM:804a,READ,ANALYSIS,1
CODE:ac1d,EXTMEM:804b,READ,ANALYSIS,1
CODE:ac1f,CODE:3ca6,UNCONDITIONAL_CALL,DEFAULT,1
CODE:ac22,CODE:ac2f,CONDITIONAL_JUMP,DEFAULT,1
CODE:ac28,EXTMEM:8ae0,WRITE,ANALYSIS,1
CODE:ac2c,EXTMEM:8ae1,WRITE,ANALYSIS,1
CODE:ac2d,CODE:ac5e,UNCONDITIONAL_CALL,DEFAULT,1
CODE:ac3a,EXTMEM:8048,READ,ANALYSIS,1
CODE:ac3d,EXTMEM:8049,READ,ANALYSIS,1
CODE:ac40,EXTMEM:804a,READ,ANALYSIS,1
CODE:ac43,EXTMEM:804b,READ,ANALYSIS,1
CODE:ac45,CODE:3ca6,UNCONDITIONAL_CALL,DEFAULT,1
CODE:ac48,CODE:ac55,CONDITIONAL_JUMP,DEFAULT,1
CODE:ac4e,EXTMEM:8ae0,WRITE,ANALYSIS,1
CODE:ac52,EXTMEM:8ae1,WRITE,ANALYSIS,1
CODE:ac53,CODE:ac5e,UNCONDITIONAL_CALL,DEFAULT,1
CODE:ac59,EXTMEM:8ae0,WRITE,ANALYSIS,1
CODE:ac5d,EXTMEM:8ae1,WRITE,ANALYSIS,1
CODE:ac61,EXTMEM:8036,READ,ANALYSIS,1
CODE:ac64,EXTMEM:8037,READ,ANALYSIS,1
CODE:ac69,CODE:ac71,CONDITIONAL_JUMP,DEFAULT,1
CODE:ac6f,CODE:aceb,CONDITIONAL_JUMP,DEFAULT,1
CODE:ac7c,EXTMEM:8038,READ,ANALYSIS,1
CODE:ac7f,EXTMEM:8039,READ,ANALYSIS,1
CODE:ac82,EXTMEM:803a,READ,ANALYSIS,1
CODE:ac85,EXTMEM:803b,READ,ANALYSIS,1
CODE:ac87,CODE:3ca6,UNCONDITIONAL_CALL,DEFAULT,1
CODE:ac8a,CODE:accc,CONDITIONAL_JUMP,DEFAULT,1
CODE:ac97,EXTMEM:8038,READ,ANALYSIS,1
CODE:ac9a,EXTMEM:8039,READ,ANALYSIS,1
CODE:ac9d,EXTMEM:803a,READ,ANALYSIS,1
CODE:aca0,EXTMEM:803b,READ,ANALYSIS,1
CODE:aca2,CODE:3b04,UNCONDITIONAL_CALL,DEFAULT,1
CODE:aca5,INTMEM:04,READ,DEFAULT,1
CODE:aca7,INTMEM:05,READ,DEFAULT,1
CODE:aca9,INTMEM:06,READ,DEFAULT,1
CODE:acab,INTMEM:07,READ,DEFAULT,1
CODE:acb0,EXTMEM:8ae0,READ,ANALYSIS,1
CODE:acb3,EXTMEM:8ae1,READ,ANALYSIS,1
CODE:acb6,CODE:3d18,UNCONDITIONAL_CALL,DEFAULT,1
CODE:acb9,INTMEM:03,WRITE,DEFAULT,1
CODE:acbb,INTMEM:02,WRITE,DEFAULT,1
CODE:acbd,INTMEM:01,WRITE,DEFAULT,1
CODE:acbf,INTMEM:00,WRITE,DEFAULT,1
CODE:acc1,CODE:3c0d,UNCONDITIONAL_CALL,DEFAULT,1
CODE:acc7,CODE:444a,UNCONDITIONAL_CALL,DEFAULT,1
CODE:accf,EXTMEM:8ae0,READ,ANALYSIS,1
CODE:acd2,EXTMEM:8ae1,READ,ANALYSIS,1
CODE:acd5,CODE:3d18,UNCONDITIONAL_CALL,DEFAULT,1
CODE:ace0,CODE:3c0d,UNCONDITIONAL_CALL,DEFAULT,1
CODE:ace6,CODE:444a,UNCONDITIONAL_CALL,DEFAULT,1
CODE:acee,CODE:4456,UNCONDITIONAL_CALL,DEFAULT,1
CODE:ad80,EXTMEM:8108,READ,ANALYSIS,1
CODE:ad81,CODE:ad87,CONDITIONAL_JUMP,DEFAULT,1
CODE:ad84,EXTMEM:8109,READ,ANALYSIS,1
CODE:ad87,CODE:ad8c,CONDITIONAL_JUMP,DEFAULT,1
CODE:ad89,CODE:b2af,UNCONDITIONAL_CALL,DEFAULT,1
CODE:ad8c,BITS:1b,READ,DEFAULT,1
CODE:ad8c,CODE:ad92,CONDITIONAL_JUMP,DEFAULT,1
CODE:ad8f,CODE:b2af,UNCONDITIONAL_CALL,DEFAULT,1
CODE:ad95,EXTMEM:8adf,READ,ANALYSIS,1
CODE:ad96,CODE:ad9b,CONDITIONAL_JUMP,DEFAULT,1
CODE:ad98,CODE:ae96,UNCONDITIONAL_CALL,DEFAULT,1
CODE:ad9b,BITS:01,READ,DEFAULT,1
CODE:ad9b,CODE:ada1,CONDITIONAL_JUMP,DEFAULT,1
CODE:ad9e,CODE:ae96,UNCONDITIONAL_CALL,DEFAULT,1
CODE:ada1,BITS:30,READ,DEFAULT,1
CODE:ada1,CODE:adaa,CONDITIONAL_JUMP,DEFAULT,1
CODE:ada4,BITS:2c,READ,DEFAULT,1
CODE:ada4,CODE:adaa,CONDITIONAL_JUMP,DEFAULT,1
CODE:ada7,CODE:ae96,UNCONDITIONAL_CALL,DEFAULT,1
CODE:adaa,BITS:1a,WRITE,DEFAULT,1
CODE:adac,BITS:03,READ,DEFAULT,1
CODE:adac,CODE:adc5,CONDITIONAL_JUMP,DEFAULT,1
CODE:adb2,EXTMEM:8040,READ,ANALYSIS,1
CODE:adb5,EXTMEM:8041,READ,ANALYSIS,1
CODE:adb8,EXTMEM:8042,READ,ANALYSIS,1
CODE:adbb,EXTMEM:8043,READ,ANALYSIS,1
CODE:adc0,CODE:444a,UNCONDITIONAL_CALL,DEFAULT,1
CODE:adc5,BITS:04,READ,DEFAULT,1
CODE:adc5,CODE:adde,CONDITIONAL_JUMP,DEFAULT,1
CODE:adcb,EXTMEM:8044,READ,ANALYSIS,1
CODE:adce,EXTMEM:8045,READ,ANALYSIS,1
CODE:add1,EXTMEM:8046,READ,ANALYSIS,1
CODE:add4,EXTMEM:8047,READ,ANALYSIS,1
CODE:add9,CODE:444a,UNCONDITIONAL_CALL,DEFAULT,1
CODE:ade1,CODE:4456,UNCONDITIONAL_CALL,DEFAULT,1
CODE:ae96,BITS:05,READ,DEFAULT,1
CODE:ae96,CODE:aea2,CONDITIONAL_JUMP,DEFAULT,1
CODE:ae99,BITS:00,READ,DEFAULT,1
CODE:ae99,CODE:aea2,CONDITIONAL_JUMP,DEFAULT,1
CODE:ae9c,BITS:01,READ,DEFAULT,1
CODE:ae9c,CODE:aea2,CONDITIONAL_JUMP,DEFAULT,1
CODE:ae9f,CODE:b2af,UNCONDITIONAL_CALL,DEFAULT,1
CODE:aea2,BITS:1d,READ,DEFAULT,1
CODE:aea2,CODE:aea8,CONDITIONAL_JUMP,DEFAULT,1
CODE:aea5,BITS:1c,WRITE,DEFAULT,1
CODE:aea8,BITS:00,READ,DEFAULT,1
CODE:aea8,CODE:aeea,CONDITIONAL_JUMP,DEFAULT,1
CODE:aeab,BITS:1a,WRITE,DEFAULT,1
CODE:aeb8,EXTMEM:80c9,READ,ANALYSIS,1
CODE:aebb,EXTMEM:80ca,READ,ANALYSIS,1
CODE:aebe,EXTMEM:80cb,READ,ANALYSIS,1
CODE:aec1,EXTMEM:80cc,READ,ANALYSIS,1
CODE:aec3,CODE:3ca6,UNCONDITIONAL_CALL,DEFAULT,1
CODE:aec6,CODE:aed5,CONDITIONAL_JUMP,DEFAULT,1
CODE:aec8,CODE:aed5,CONDITIONAL_JUMP,DEFAULT,1
CODE:aece,EXTMEM:8add,WRITE,ANALYSIS,1
CODE:aed2,EXTMEM:8ade,WRITE,ANALYSIS,1
CODE:aed3,CODE:aef9,UNCONDITIONAL_CALL,DEFAULT,1
CODE:aed9,EXTMEM:8add,WRITE,ANALYSIS,1
CODE:aedd,EXTMEM:8ade,WRITE,ANALYSIS,1
CODE:aee1,CODE:4456,UNCONDITIONAL_CALL,DEFAULT,1
CODE:aeed,EXTMEM:8036,READ,ANALYSIS,1
CODE:aef0,EXTMEM:8037,READ,ANALYSIS,1
CODE:aef5,EXTMEM:8add,WRITE,ANALYSIS,1
CODE:aef8,EXTMEM:8ade,WRITE,ANALYSIS,1
CODE:aef9,BITS:05,READ,DEFAULT,1
CODE:aef9,CODE:af12,CONDITIONAL_JUMP,DEFAULT,1
CODE:aeff,EXTMEM:8048,READ,ANALYSIS,1
CODE:af02,EXTMEM:8049,READ,ANALYSIS,1
CODE:af05,EXTMEM:804a,READ,ANALYSIS,1
CODE:af08,EXTMEM:804b,READ,ANALYSIS,1
CODE:af0d,CODE:444a,UNCONDITIONAL_CALL,DEFAULT,1
CODE:af15,CODE:4456,UNCONDITIONAL_CALL,DEFAULT,1
CODE:af1c,BITS:01,READ,DEFAULT,1
CODE:af1c,CODE:af35,CONDITIONAL_JUMP,DEFAULT,1
CODE:af22,EXTMEM:8038,READ,ANALYSIS,1
CODE:af25,EXTMEM:8039,READ,ANALYSIS,1
CODE:af28,EXTMEM:803a,READ,ANALYSIS,1
CODE:af2b,EXTMEM:803b,READ,ANALYSIS,1
CODE:af30,CODE:444a,UNCONDITIONAL_CALL,DEFAULT,1
CODE:af38,EXTMEM:80c9,READ,ANALYSIS,1
CODE:af3b,EXTMEM:80ca,READ,ANALYSIS,1
CODE:af3e,EXTMEM:80cb,READ,ANALYSIS,1
CODE:af41,EXTMEM:80cc,READ,ANALYSIS,1
CODE:af46,CODE:444a,UNCONDITIONAL_CALL,DEFAULT,1
CODE:edb4,CODE:40ab,UNCONDITIONAL_CALL,DEFAULT,1
CODE:edc7,CODE:40ab,UNCONDITIONAL_CALL,DEFAULT,1
CODE:edcf,EXTMEM:89f7,WRITE,ANALYSIS,1
CODE:edd3,EXTMEM:89f8,WRITE,ANALYSIS,1
CODE:edd7,EXTMEM:89f9,WRITE,ANALYSIS,1
CODE:eddb,EXTMEM:8ad0,READ,ANALYSIS,1
CODE:edde,EXTMEM:8ad1,READ,ANALYSIS,1
CODE:ede1,EXTMEM:8ad2,READ,ANALYSIS,1
CODE:ede4,EXTMEM:8ad3,READ,ANALYSIS,1
CODE:ede9,CODE:444a,UNCONDITIONAL_CALL,DEFAULT,1
